cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,31.13015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124313,0.11124313,0.0,0.9995543,11.998685362727613,11.993337266288819,0.0,-0.0,0.0,-0.0,-0.0,31.13015,0.11124313,0.49297258,0.5657449,0.5657449,0.0,0.3206097,0.35908052,0.49297258,-0.03847084,-20.4,23.366425,21.11111,21.11111,2.0
0.0,31.20918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124327,0.11124327,0.0,0.9995538,11.9986798387011,11.993326023308098,0.0,-0.0,0.0,-0.0,-0.0,31.20918,0.11124327,0.86622304,0.9306795,0.9306795,0.0,0.77755845,0.82434523,0.86622304,-0.04678679,-20.0,23.886784,24.444445,24.444445,2.0
0.0,31.159834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124342,0.11124342,0.0,0.9995534,11.998674314664644,11.993315495499427,0.0,-0.0,0.0,-0.0,-0.0,31.159834,0.11124342,0.49403104,0.563234,0.563234,0.0,0.35265964,0.39470008,0.49403104,-0.04204044,-19.68,24.33398,22.222221,22.222221,2.0
0.0,31.236929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124286,0.11124286,0.0,0.9995529,11.998668790653392,11.993304252544167,0.0,-0.0,0.0,-0.0,-0.0,31.236929,0.11124286,0.56176555,0.64252025,0.64252025,0.0,0.52170634,0.55219454,0.56176555,-0.030488206,-19.4,24.770504,21.11111,21.11111,2.0
0.0,31.213911,0.0,0.0,1.8770474,2.0079286,0.0,0.0,0.0,0.0,0.0,0.0,0.111243,0.111243,0.0,0.9995524,11.998663266632567,11.993293009584608,0.0,-0.0,0.0,-0.0,-0.0,31.213911,0.111243,1.0612863,1.1578023,1.1578023,0.0,1.0101862,1.0249132,1.0612863,-0.014726953,-18.9,25.074554,21.11111,21.11111,2.0
0.0,31.241236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124315,0.11124315,0.0,0.999552,11.9986577426018,11.99328248179611,0.0,-0.0,0.0,-0.0,-0.0,31.241236,0.11124315,1.3899964,1.5002655,1.5002655,0.0,1.3844638,1.3854378,1.3899964,-0.0009740386,-19.15,25.015732,21.11111,21.11111,2.0
0.0,31.195887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124259,0.11124259,0.0,0.99955153,11.998652218596238,11.993271238862013,0.0,-0.0,0.0,-0.0,-0.0,31.195887,0.11124259,0.9307391,1.0419817,1.0419817,0.0,0.8733813,0.8733813,0.9307391,-0.0,-20.0,24.821156,21.11111,21.11111,2.0
0.0,31.23124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111242734,0.111242734,0.0,0.99955106,11.998646694581103,11.993259995923616,0.0,-0.0,0.0,-0.0,-0.0,31.23124,0.111242734,0.7373477,0.84859043,0.84859043,0.0,0.7211505,0.7211505,0.7373477,-0.0,-20.6,24.745022,19.185184,19.185184,2.0
0.0,31.111546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124288,0.11124288,0.0,0.99955064,11.998641170556025,11.993249468155293,0.0,-0.0,0.0,-0.0,-0.0,31.111546,0.11124288,0.71824616,0.82948905,0.82948905,0.0,0.5626905,0.5626905,0.71824616,-0.0,-20.3,24.688034,18.88889,18.88889,2.0
0.0,31.213894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111242324,0.111242324,0.0,0.99955016,11.998635646556153,11.993238225242356,0.0,-0.0,0.0,-0.0,-0.0,31.213894,0.111242324,0.6841701,0.7954124,0.7954124,0.0,0.6477779,0.6477779,0.6841701,-0.0,-21.1,24.576054,18.88889,18.88889,2.0
0.0,31.052217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111242466,0.111242466,0.0,0.9995497,11.998630122546707,11.99322698232512,0.0,-0.0,0.0,-0.0,-0.0,31.052217,0.111242466,0.672642,0.78388447,0.78388447,0.0,0.44801354,0.44801354,0.672642,-0.0,-22.2,24.217232,18.88889,18.88889,2.0
0.0,31.206608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111242615,0.111242615,0.0,0.99954927,11.99862459852732,11.993216454576972,0.0,-0.0,0.0,-0.0,-0.0,31.206608,0.111242615,0.57373434,0.68497694,0.68497694,0.0,0.5288582,0.5288582,0.57373434,-0.0,-23.3,23.93431,18.88889,18.88889,2.0
0.0,31.230274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111242056,0.111242056,0.0,0.9995488,11.998619074533137,11.993205211685199,0.0,-0.0,0.0,-0.0,-0.0,31.230274,0.111242056,0.56145334,0.6726954,0.6726954,0.0,0.5441346,0.5441346,0.56145334,-0.0,-26.1,23.155636,19.74074,19.74074,2.0
0.0,30.73723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112422,0.1112422,0.0,0.9995483,11.998613550529381,11.993193968789127,0.0,-0.0,0.0,-0.0,-0.0,30.73723,0.1112422,0.5409322,0.65217435,0.65217435,0.0,-0.05042982,-0.05042982,0.5409322,-0.0,-27.2,22.281689,20.0,20.0,2.0
0.0,31.068724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124235,0.11124235,0.0,0.99954784,11.998608026515683,11.993182725888383,0.0,-0.0,0.0,-0.0,-0.0,31.068724,0.11124235,0.53927666,0.650519,0.650519,0.0,0.33386666,0.33386666,0.53927666,-0.0,-26.65,22.186436,20.0,20.0,2.0
0.0,31.170162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111242495,0.111242495,0.0,0.9995474,11.998602502492043,11.99317219815541,0.0,-0.0,0.0,-0.0,-0.0,31.170162,0.111242495,0.5156975,0.62693995,0.62693995,0.0,0.42839047,0.42839047,0.5156975,-0.0,-27.2,21.703548,20.0,20.0,2.0
0.0,31.137064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124193,0.11124193,0.0,0.99954695,11.998596978493977,11.993160955280498,0.0,-0.0,0.0,-0.0,-0.0,31.137064,0.11124193,0.52984947,0.6410914,0.6410914,0.0,0.40400645,0.40400645,0.52984947,-0.0,-27.8,21.250214,20.0,20.0,2.0
0.0,31.234789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124208,0.11124208,0.0,0.99954647,11.998591454485968,11.993149712400918,0.0,-0.0,0.0,-0.0,-0.0,31.234789,0.11124208,0.5977013,0.70894337,0.70894337,0.0,0.58563924,0.58563924,0.5977013,-0.0,-27.65,20.999458,20.0,20.0,2.0
0.0,31.180895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124223,0.11124223,0.0,0.99954605,11.998585930468018,11.993139184688118,0.0,-0.0,0.0,-0.0,-0.0,31.180895,0.11124223,0.6750234,0.7862656,0.7862656,0.0,0.60021335,0.60021335,0.6750234,-0.0,-28.3,20.596043,20.0,20.0,2.0
0.0,31.167435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124166,0.11124166,0.0,0.9995456,11.998580406475641,11.99312794183437,0.0,-0.0,0.0,-0.0,-0.0,31.167435,0.11124166,0.64671934,0.757961,0.757961,0.0,0.5562347,0.5562347,0.64671934,-0.0,-28.3,20.361366,20.597221,20.597221,2.0
0.0,31.222961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124181,0.11124181,0.0,0.9995247,11.998574882473322,11.992872110564512,0.0,-0.0,0.0,-0.0,-0.0,31.222961,0.11124181,0.8602024,0.9714442,0.9714442,0.0,0.83436924,0.83436924,0.8602024,-0.0,-27.9,20.255482,21.11111,21.11111,2.0
0.0,31.224709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111484386,0.111484386,0.0,0.99954396,11.99856934642271,11.993097577204892,0.0,-0.0,0.0,-0.0,-0.0,31.224709,0.111484386,0.88138837,0.9874227,0.9874227,0.0,0.8521384,0.85758847,0.88138837,-0.0054500517,-25.6,21.013855,19.916666,19.916666,2.0
0.0,31.238964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124989,0.11124989,0.0,0.99954414,11.998563822014244,11.993094200826153,0.0,-0.0,0.0,-0.0,-0.0,31.238964,0.11124989,0.8642967,0.9648329,0.9648329,0.0,0.8463809,0.8570945,0.8642967,-0.010713611,-21.1,22.626247,18.88889,18.88889,2.0
0.0,31.1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111242235,0.111242235,0.0,0.9995437,11.998558297983202,11.993083673124639,0.0,-0.0,0.0,-0.0,-0.0,31.1945,0.111242235,0.4967457,0.5872177,0.5872177,0.0,0.41700405,0.4377743,0.4967457,-0.020770257,-20.25,23.684109,18.88889,18.88889,2.0
0.0,31.22805,0.0,0.0,0.9402399,1.0058001,0.0,0.0,0.0,0.0,0.0,0.0,0.111241676,0.111241676,0.0,0.99954325,11.998552773977364,11.993072430283453,0.0,-0.0,0.0,-0.0,-0.0,31.22805,0.111241676,0.49297258,0.5656598,0.5656598,0.0,0.43450925,0.47306365,0.49297258,-0.038554415,-18.3,24.827118,20.398148,20.398148,2.0
0.0,31.158484,0.0,0.0,1.8804806,2.0116012,0.0,0.0,0.0,0.0,0.0,0.0,0.111241825,0.111241825,0.0,0.99954283,11.998547249961584,11.993061902606742,0.0,-0.0,0.0,-0.0,-0.0,31.158484,0.111241825,0.49403104,0.556063,0.556063,0.0,0.3439148,0.3931247,0.49403104,-0.04920988,-17.2,25.708324,21.11111,21.11111,2.0
0.0,31.218914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124126,0.11124126,0.0,0.99954236,11.998541725971378,11.993050659791388,0.0,-0.0,0.0,-0.0,-0.0,31.218914,0.11124126,0.49403104,0.55862725,0.55862725,0.0,0.4168379,0.46348292,0.49403104,-0.04664503,-16.65,26.656826,21.11111,21.11111,2.0
0.0,31.218813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124141,0.11124141,0.0,0.9995419,11.99853620197123,11.993039416971362,0.0,-0.0,0.0,-0.0,-0.0,31.218813,0.11124141,0.56176555,0.63769794,0.63769794,0.0,0.495794,0.531103,0.56176555,-0.03530902,-15.6,27.657455,21.11111,21.11111,2.0
0.0,31.216072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124156,0.11124156,0.0,0.99954146,11.99853067796114,11.993028889314827,0.0,-0.0,0.0,-0.0,-0.0,31.216072,0.11124156,0.65998393,0.7544558,0.7544558,0.0,0.6093588,0.6261285,0.65998393,-0.016769718,-14.4,28.549805,20.12037,20.12037,2.0
0.0,31.186188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124099,0.11124099,0.0,0.999541,11.998525153976624,11.993017646520633,0.0,-0.0,0.0,-0.0,-0.0,31.186188,0.11124099,0.93069667,1.0406998,1.0406998,0.0,0.86080956,0.86204743,0.93069667,-0.0012378455,-14.15,28.895634,18.88889,18.88889,2.0
0.0,31.223242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124114,0.11124114,0.0,0.9995405,11.998519629982166,11.99300640372177,0.0,-0.0,0.0,-0.0,-0.0,31.223242,0.11124114,0.9307391,1.0419803,1.0419803,0.0,0.9052303,0.9052303,0.9307391,-0.0,-12.8,29.631706,22.125,22.125,2.0
0.0,30.98784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124129,0.11124129,0.0,0.9995401,11.998514105977765,11.99299587608541,0.0,-0.0,0.0,-0.0,-0.0,30.98784,0.11124129,0.7373477,0.848589,0.848589,0.0,0.43776432,0.43776432,0.7373477,-0.0,-12.2,29.844936,22.222221,22.222221,2.0
0.0,31.19571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124072,0.11124072,0.0,0.9995396,11.998508581998939,11.992984633312377,0.0,-0.0,0.0,-0.0,-0.0,31.19571,0.11124072,1.2651703,1.3764111,1.3764111,0.0,1.2076066,1.2076066,1.2651703,-0.0,-11.95,30.284676,22.222221,22.222221,2.0
0.0,31.187132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124087,0.11124087,0.0,0.99953914,11.99850305801017,11.992973390534676,0.0,-0.0,0.0,-0.0,-0.0,31.187132,0.11124087,0.6841701,0.795411,0.795411,0.0,0.61661947,0.61661947,0.6841701,-0.0,-11.1,30.550236,22.222221,22.222221,2.0
0.0,31.224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124102,0.11124102,0.0,0.99953866,11.99849753401146,11.992962147752307,0.0,-0.0,0.0,-0.0,-0.0,31.224884,0.11124102,1.0700063,1.1812472,1.1812472,0.0,1.0464085,1.0464085,1.0700063,-0.0,-11.1,30.871975,22.222221,22.222221,2.0
0.0,31.189112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124116,0.11124116,0.0,0.99953824,11.998492010003176,11.992951620131489,0.0,-0.0,0.0,-0.0,-0.0,31.189112,0.11124116,0.57373434,0.6849755,0.6849755,0.0,0.50848776,0.50848776,0.57373434,-0.0,-11.1,30.89669,21.893518,21.893518,2.0
0.0,31.222836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112406,0.1112406,0.0,0.99953777,11.998486486020097,11.99294037737495,0.0,-0.0,0.0,-0.0,-0.0,31.222836,0.1112406,0.56145334,0.67269397,0.67269397,0.0,0.53547144,0.53547144,0.56145334,-0.0,-10.825,30.979286,20.50926,20.50926,2.0
0.0,31.139227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124075,0.11124075,0.0,0.9995373,11.998480962027076,11.992929134613743,0.0,-0.0,0.0,-0.0,-0.0,31.139227,0.11124075,0.5409322,0.6521729,0.6521729,0.0,0.41760683,0.41760683,0.5409322,-0.0,-10.0,31.142231,20.0,20.0,2.0
