cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.0,0.0,0.0,1.3248198,1.5615523,0.11638058,0.11638058,0.0,0.45159033,0.45159033,0.0,0.0,0.0,0.10848361,0.0,0.0,183.46521,0.45159033,9.675713,10.096725136041641,204.3673496246338,28.278268694877625,0.0,10.096725136041641,0.0,9.311958,9.342535,-90.66826,-90.63768,9.675713,-0.030577179
0.0,0.0,0.0,4.6027093,5.11768,0.11638058,0.11638058,0.0,0.45158902,0.45158902,0.0,0.0,0.0,0.10848361,0.0,0.0,183.37758,0.45158902,13.776543,14.228132903575897,204.45657444000244,28.29061484336853,0.0,14.228132903575897,0.0,13.244482,13.244482,-86.32633,-86.32633,13.776543,0.0
0.0,0.0,0.0,5.503964,6.134777,0.11638058,0.11638058,0.0,0.45158836,0.45158836,0.0,0.0,0.0,0.10848361,0.0,0.0,183.30359,0.45158836,9.724506,10.176095128059387,204.25685787200928,28.26297962665558,0.0,10.176095128059387,0.0,9.311443,9.311443,-85.35232,-85.35232,9.724506,0.0
0.0,0.0,0.0,7.0642266,7.819912,0.11638058,0.11638058,0.0,0.45158854,0.45158854,0.0,0.0,0.0,0.10848361,0.0,0.0,183.31375,0.45158854,9.055038,9.506626635789871,204.25806713104248,28.263147473335266,0.0,9.506626635789871,0.0,8.654073,8.654073,-99.75351,-99.75351,9.055038,0.0
0.0,0.0,0.0,1.8934555,2.1863945,0.11638058,0.11638058,0.0,0.45158795,0.45158795,0.0,0.0,0.0,0.10848361,0.0,0.0,183.4368,0.45158795,12.187341,12.63892775774002,204.3565902709961,28.276779770851135,0.0,12.63892775774002,0.0,11.833525,11.833525,-103.35654,-103.35654,12.187341,0.0
0.0,0.0,0.0,4.477862,5.0343285,0.11638058,0.11638058,0.0,0.4515877,0.4515877,0.0,0.0,0.0,0.10848361,0.0,0.0,183.21721,0.4515877,6.869123,7.320710837841034,204.1837921142578,28.252870082855225,0.0,7.320710837841034,0.0,6.447644,6.447644,-111.30319,-111.30319,6.869123,0.0
0.0,0.0,0.0,2.136137,2.4142122,0.11638058,0.11638058,0.0,0.4515885,0.4515885,0.0,0.0,0.0,0.10848361,0.0,0.0,183.6151,0.4515885,5.2584267,5.710014849901199,204.46985816955566,28.292453050613403,0.0,5.710014849901199,0.0,4.990385,4.990385,-110.89296,-110.89296,5.2584267,0.0
0.0,0.0,0.0,3.7114577,4.2112617,0.11638058,0.11638058,0.0,0.45158818,0.45158818,0.0,0.0,0.0,0.10848361,0.0,0.0,183.38109,0.45158818,4.251979,4.703566938638687,204.36963558197021,28.278585076332092,0.0,4.703566938638687,0.0,3.8171275,3.8171275,-113.74234,-113.74234,4.251979,0.0
0.0,0.0,0.0,1.3142129,1.5675156,0.11638058,0.11638058,0.0,0.4515876,0.4515876,0.0,0.0,0.0,0.10848361,0.0,0.0,183.17638,0.4515876,3.7433982,4.194985613226891,204.12498092651367,28.24473237991333,0.0,4.194985613226891,0.0,3.3258045,3.3258045,-111.15164,-111.15164,3.7433982,0.0
0.0,0.0,0.0,2.1057181,2.4375527,0.11638058,0.11638058,0.0,0.451587,0.451587,0.0,0.0,0.0,0.10848361,0.0,0.0,183.28226,0.451587,3.6508417,4.102428764104843,204.14757537841797,28.24785876274109,0.0,4.102428764104843,0.0,3.3263881,3.3263881,-111.56003,-111.56003,3.6508417,0.0
0.0,0.0,0.0,1.0729764,1.2848371,0.11638058,0.11638058,0.0,0.45158708,0.45158708,0.0,0.0,0.0,0.10848361,0.0,0.0,183.3284,0.45158708,3.5531344,4.004721149802208,204.18837451934814,28.253504037857056,0.0,4.004721149802208,0.0,3.242093,3.242093,-111.49644,-111.49644,3.5531344,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45158675,0.45158675,0.0,0.0,0.0,0.10848361,0.0,0.0,183.2592,0.45158675,6.077823,6.529410019516945,204.41219329833984,28.284473657608032,0.0,6.529410019516945,0.0,5.46775,5.46775,-107.49528,-107.49528,6.077823,0.0
0.0,0.0,0.0,0.0,0.11638058,0.11638058,0.11638058,0.0,0.45158693,0.45158693,0.0,0.0,0.0,0.10848361,0.0,0.0,183.3602,0.45158693,3.566847,4.01843398809433,204.49956035614014,28.296562790870667,0.0,4.01843398809433,0.0,2.9749863,2.9749863,-107.631805,-107.631805,3.566847,0.0
0.0,0.0,0.0,1.2488017,1.480983,0.11638058,0.11638058,0.0,0.4515866,0.4515866,0.0,0.0,0.0,0.10848361,0.0,0.0,183.44867,0.4515866,3.8040032,4.2555897533893585,204.3309211730957,28.27322804927826,0.0,4.2555897533893585,0.0,3.4908853,3.4908853,-95.363716,-95.363716,3.8040032,0.0
