bld_id,cooling demand,heating demand,dhw demand,cooling electricity consumption,heating electricity consumption,dhw electricity consumption,heating fuel consumption,dhw fuel consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from electrical storage,energy to electrical storage,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from heating fuel device to heating storage,energy from heating device to heating storage,energy from heating storage,heating storage soc,heating storage capacity,energy from heating device,energy from heating fuel device,energy to non shiftable load,net electricity consumption,net electricity cost,net electricity emission,net fuel consumption,net fuel cost,net fuel emission,electricity price,fuel price,electricity carbon intensity,fuel carbon intensity,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.6127925,10.498623847961426,6.43347786944787,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.16481003,1.1203101,0.19983666,0.7357865,0.0,0.0,0.0,0.1783762,0.1383698,0.6567704,0.0,1.1203101,0.0,0.16481006,0.16481006,0.16481003,-0.0,12.8,19.78658,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,3.0326447,0.0,0.0,1.3558027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.6940816,10.498615264892578,7.286895727882666,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,3.0326447,0.0,0.164981,2.4762836,0.5543656,1.6159652,0.0,0.0,0.0,0.22387,0.1383698,0.6525768,0.0,2.4762836,0.0,1.5207835,1.5207835,0.164981,-0.0,12.8,22.34308,22.23611,22.23611,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.77522933,10.49860668182373,8.138827874605,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.1673682,1.1228682,0.2918526,0.7180898,0.0,0.0,0.0,0.25991705,0.1383698,0.6395139,0.0,1.1228682,0.0,0.16736817,0.16736817,0.1673682,-0.0,12.8,20.464592,23.333334,23.333334,2.0
resstock-amy2018-2021-release-1-66099,0.0,3.5719018,0.0,0.0,1.6249665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.8562359,10.498598098754883,8.989276816316192,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,3.5719018,0.0,0.1995878,2.7800543,0.87599957,1.7631377,0.0,0.0,0.0,0.3151016,0.1383698,0.6342098,0.0,2.7800543,0.0,1.8245543,1.8245543,0.1995878,-0.0,12.2,22.890127,23.333334,23.333334,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.93710166,10.498589515686035,9.838245685474078,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.16983777,1.089847,0.35567155,0.6995996,0.0,0.0,0.0,0.32635,0.1383698,0.6419246,0.0,1.089847,0.0,0.13434696,0.1698378,0.16983777,-0.035490833,12.8,20.714127,23.324074,23.324074,2.0
resstock-amy2018-2021-release-1-66099,0.0,4.084049,0.0,0.0,1.766995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.84678847,10.498581886291504,8.89007805042371,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,4.084049,0.0,0.4012881,1.2264178,0.3978325,0.7898139,0.0,0.0,0.0,0.3243858,0.1383698,0.64400065,0.0,1.2264178,0.0,2.0664177,2.168283,0.4012881,-0.10186528,13.9,24.342598,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.7566324,10.498574256896973,7.943561306791764,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.66549826,-0.3049978,-0.09642136,0.0,0.0,0.0,0.0,0.31613788,0.1383698,0.6435377,0.0,0.0,-0.3049978,0.5350022,0.66549826,0.66549826,-0.13049608,13.9,21.6195,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.42566887,0.0,0.0,0.43837482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.6666331,10.498566627502441,6.998692322165425,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.6194576,0.099790156,0.030844852,0.06453197,0.0,0.0,0.0,0.30909714,0.1383698,0.6466767,0.0,0.099790156,0.0,0.9397901,1.0578324,0.6194576,-0.118042275,13.9,20.910803,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.0521097,0.020120848,0.0,0.8878609,0.020721443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.57679033,10.49855899810791,6.055467338378094,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,2.0521097,0.0,0.3954133,0.41247788,0.12362177,0.26686913,0.0,0.0,0.0,0.2997052,0.1383698,0.6469901,0.0,0.41247788,0.0,1.2524779,1.3039956,0.3954133,-0.051517755,13.9,23.397966,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.031365544,0.0,0.0,0.032301787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.48710373,10.498551368713379,5.113883535917722,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.3949717,-0.55786294,-0.16761167,0.0,0.0,0.0,0.0,0.30045316,0.1383698,0.64551765,0.0,0.0,-0.55786294,0.28213704,0.42727345,0.3949717,-0.14513643,14.15,21.686401,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.39757314,10.498543739318848,4.1739390339234035,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.3928163,-0.58037573,-0.17792656,0.0,0.0,0.0,0.0,0.30657133,0.1383698,0.6442847,0.0,0.0,-0.58037573,0.25962424,0.3928163,0.3928163,-0.13319208,13.3,21.139431,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,1.6567258,0.16822858,0.0,0.7330743,0.17325011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.30819824,10.498536109924316,3.235630387135899,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,1.6567258,0.0,0.41078252,0.44048592,0.13715267,0.28271866,0.0,0.0,0.0,0.31136674,0.1383698,0.6418336,0.0,0.44048592,0.0,1.2804859,1.3171068,0.41078252,-0.036620986,13.15,23.048576,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.18215409,0.0,0.0,0.18759128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.21897876,10.498528480529785,2.298954776067035,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.4547389,-0.23296443,-0.07297746,0.0,0.0,0.0,0.0,0.31325582,0.1383698,0.6378465,0.0,0.0,-0.23296443,0.6070355,0.64233017,0.4547389,-0.035294637,12.8,21.358791,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.12991443,10.498520851135254,1.363909381236823,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.5411227,-0.2988773,-0.09391248,0.0,0.0,0.0,0.0,0.3142175,0.1383698,0.63195544,0.0,0.0,-0.2988773,0.5411227,0.5411227,0.5411227,0.0,12.1,20.582954,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.4395423,0.020229328,0.0,1.1098218,0.020833163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.04100497,10.498513221740723,0.4304912267334231,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,2.4395423,0.0,0.88920903,1.179864,0.36631384,0.72682625,0.0,0.0,0.0,0.31047124,0.1383698,0.61602545,0.0,1.179864,0.0,2.019864,2.019864,0.88920903,-0.0,12.2,23.696892,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.32196796,0.0,0.0,0.33157852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009518972,0.0,-0.009518972,0.03992869,10.498513221740723,0.419191875682273,0.009518972,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.8889692,1.2110287,0.37465614,0.7230375,0.0,0.0,0.0,0.30937016,0.1383698,0.59704405,0.0,1.2110287,0.0,1.2205477,1.2205477,0.8889692,-0.0,11.7,21.424706,22.73611,22.73611,2.0
resstock-amy2018-2021-release-1-66099,0.0,1.894045,0.18215428,0.0,0.8889551,0.18759148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039859254,10.498513221740723,0.41846290421607435,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,1.894045,0.0,0.57024664,1.6467932,0.49572393,0.9543984,0.0,0.0,0.0,0.30102378,0.1383698,0.5795496,0.0,1.6467932,0.0,1.6467932,1.6467932,0.57024664,-0.0,11.1,22.509232,22.768518,22.768518,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.18215443,0.0,0.0,0.18759163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03978994,10.498513221740723,0.41773522338018765,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.517588,0.70517963,0.19116557,0.39357638,0.0,0.0,0.0,0.27108777,0.1383698,0.55812216,0.0,0.70517963,0.0,0.70517963,0.70517963,0.517588,-0.0,10.6,20.933313,21.666666,21.666666,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.12207547,10.498504638671875,1.281609870234206,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.17424491,1.1297449,0.2845524,0.60454214,0.0,0.0,0.0,0.25187314,0.1383698,0.5351139,0.0,1.1297449,0.0,0.17424488,0.17424488,0.17424491,-0.0,11.1,20.114079,21.666666,21.666666,2.0
resstock-amy2018-2021-release-1-66099,0.0,1.9331436,0.18215439,0.0,0.93516564,0.18759158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.20421791,10.498496055603027,2.1439809306666575,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,1.9331436,0.0,0.17074957,2.2490067,0.49255478,1.1420618,0.0,0.0,0.0,0.21900992,0.1383698,0.5078072,0.0,2.2490067,0.0,1.2935067,1.2935067,0.17074957,-0.0,10.0,21.578747,21.666666,21.666666,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.2862175,10.49848747253418,3.0048509505062384,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.16918555,1.1246855,0.24203731,0.5827614,0.0,0.0,0.0,0.21520443,0.1383698,0.518155,0.0,1.1246855,0.0,0.16918552,0.16918552,0.16918555,-0.0,10.0,20.168308,21.666666,21.666666,2.0
resstock-amy2018-2021-release-1-66099,0.0,1.8656217,0.0,0.0,0.9171671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.3680745,10.498478889465332,3.86422243646345,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,1.8656217,0.0,0.16802044,2.0406876,0.4126287,0.96566147,0.0,0.0,0.0,0.20220083,0.1383698,0.473204,0.0,2.0406876,0.0,1.0851876,1.0851876,0.16802044,-0.0,9.4,20.780743,21.666666,21.666666,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.44978917,10.498470306396484,4.722098208119405,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.16702628,1.1225263,0.21923347,0.5277189,0.0,0.0,0.0,0.19530363,0.1383698,0.47011718,0.0,1.1225263,0.0,0.16702628,0.16702628,0.16702628,-0.0,8.9,19.20019,21.666666,21.666666,2.0
resstock-amy2018-2021-release-1-66099,0.0,3.0710366,0.0,0.0,1.5540259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.53136176,10.498461723327637,5.578481085046008,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,3.0710366,0.0,0.16597515,2.6755009,0.49736813,1.2326677,0.0,0.0,0.0,0.1858972,0.1383698,0.4607241,0.0,2.6755009,0.0,1.7200009,1.7200009,0.16597515,-0.0,8.3,21.843336,21.666666,21.666666,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.6127925,10.498453140258789,6.433373261049383,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.16481003,1.1203101,0.22856446,0.5378355,0.0,0.0,0.0,0.20401892,0.1383698,0.48007736,0.0,1.1203101,0.0,0.16481006,0.16481006,0.16481003,-0.0,7.5,19.41974,21.666666,21.666666,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.7976713,0.0,0.0,1.4743421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.6940816,10.498444557189941,7.286777242806522,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,2.7976713,0.0,0.164981,2.5948231,0.5733207,1.3649246,0.0,0.0,0.0,0.22094788,0.1383698,0.5260183,0.0,2.5948231,0.0,1.6393231,1.6393231,0.164981,-0.0,6.7,20.8969,21.680555,21.680555,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.77522933,10.498435974121094,8.138695536986233,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.1673682,1.1228682,0.34089112,0.60309726,0.0,0.0,0.0,0.3035896,0.1383698,0.53710425,0.0,1.1228682,0.0,0.16736817,0.16736817,0.1673682,-0.0,8.3,19.443487,23.333334,23.333334,2.0
resstock-amy2018-2021-release-1-66099,0.0,4.8432903,0.0,0.0,2.3048875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.8562359,10.498427391052246,8.989130650249137,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,4.8432903,0.0,0.1995878,3.4599752,1.0865119,1.9170123,0.0,0.0,0.0,0.31402302,0.1383698,0.5540538,0.0,3.4599752,0.0,2.504475,2.504475,0.1995878,-0.0,10.6,22.746162,23.333334,23.333334,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.93710166,10.498418807983398,9.838085715002194,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.39919245,1.329196,0.4792505,0.7317946,0.0,0.0,0.0,0.3605567,0.1383698,0.55055434,0.0,1.329196,0.0,0.37369597,0.3991924,0.39919245,-0.02549643,11.7,20.128548,22.078703,22.078703,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.9022036,0.75087506,0.0,1.3203005,0.77328825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.84678847,10.498411178588867,8.889933497110064,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,2.9022036,0.0,0.4012881,1.5433618,0.53769803,0.8453267,0.0,0.0,0.0,0.34839404,0.1383698,0.5477178,0.0,1.5433618,0.0,2.3833618,2.4948769,0.4012881,-0.11151508,12.2,22.046358,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.87032616,0.0,0.0,0.8963049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.7566324,10.498403549194336,7.94343214381513,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.50928265,0.443303,0.13583647,0.2499721,0.0,0.0,0.0,0.30641901,0.1383698,0.56388545,0.0,0.443303,0.0,1.283303,1.4055877,0.50928265,-0.122284606,12.2,20.18586,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,3.030495,0.0,0.0,1.3786641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.6666331,10.498395919799805,6.998578522755452,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,3.030495,0.0,0.3939944,0.8479665,0.252362,0.47360343,0.0,0.0,0.0,0.29760846,0.1383698,0.5585167,0.0,0.8479665,0.0,1.6879665,1.7726586,0.3939944,-0.08469214,12.2,22.798038,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.57679033,10.498388290405273,6.055368875825479,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.3954133,-0.5431277,-0.15596247,0.0,0.0,0.0,0.0,0.28715616,0.1383698,0.5333459,0.0,0.0,-0.5431277,0.29687226,0.39541334,0.3954133,-0.09854107,11.7,20.555918,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.4019575,0.0,0.0,1.1281264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.48710373,10.498380661010742,5.113800383558953,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,2.4019575,0.0,0.3949717,0.54932576,0.15716876,0.2873384,0.0,0.0,0.0,0.28611213,0.1383698,0.5230747,0.0,0.54932576,0.0,1.3893257,1.5230981,0.3949717,-0.13377239,11.075,22.59697,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.39757314,10.498373031616211,4.17387116512549,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.3928163,-0.55736303,-0.16377574,0.0,0.0,0.0,0.0,0.29384035,0.1383698,0.51098293,0.0,0.0,-0.55736303,0.28263694,0.3928163,0.3928163,-0.11017938,11.95,20.670834,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.3842933,0.0,0.0,1.0503255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.30819824,10.49836540222168,3.235577775321815,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,2.3842933,0.0,0.41078252,0.45250458,0.14009787,0.22426336,0.0,0.0,0.0,0.30960542,0.1383698,0.4956046,0.0,0.45250458,0.0,1.2925045,1.461108,0.41078252,-0.1686034,13.3,23.125957,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.18228792,0.0,0.0,0.1877291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.21897876,10.498357772827148,2.2989173947055406,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.4547389,-0.24109317,-0.077406205,0.0,0.0,0.0,0.0,0.32106346,0.1383698,0.50584584,0.0,0.0,-0.24109317,0.5989068,0.64246804,0.4547389,-0.0435612,12.8,21.060839,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,1.7283592,0.18228884,0.0,0.7862831,0.18773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.12991443,10.498350143432617,1.3638872038424665,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,1.7283592,0.0,0.5411227,0.6751358,0.22513814,0.37661332,0.0,0.0,0.0,0.3334709,0.1383698,0.55783343,0.0,0.6751358,0.0,1.5151358,1.5151358,0.5411227,0.0,12.2,22.34247,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,-0.84,0.04100497,10.498342514038086,0.4304842268690834,0.84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.6196001,-0.22039986,-0.07104943,0.0,0.0,0.0,0.0,0.32236603,0.1383698,0.6132246,0.0,0.0,-0.22039986,0.6196001,0.6196001,0.6196001,-0.0,12.2,20.59734,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.4606533,0.0,0.0,1.1000828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009518972,0.0,-0.009518972,0.03992869,10.498342514038086,0.41918505954740226,0.009518972,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,2.4606533,0.0,0.62881935,1.7193831,0.5473132,1.0628085,0.0,0.0,0.0,0.31831953,0.1383698,0.6181336,0.0,1.7193831,0.0,1.7289021,1.7289021,0.62881935,-0.0,12.8,23.04187,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039859254,10.498342514038086,0.41845609993441,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.57024664,0.57024664,0.17719634,0.34876627,0.0,0.0,0.0,0.31073633,0.1383698,0.611606,0.0,0.57024664,0.0,0.57024664,0.57024664,0.57024664,-0.0,12.2,20.928276,22.217592,22.217592,2.0
resstock-amy2018-2021-release-1-66099,0.0,1.9524868,0.0,0.0,0.8728971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03978994,10.498342514038086,0.41772843093074385,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,1.9524868,0.0,0.517588,1.390485,0.42754316,0.8342031,0.0,0.0,0.0,0.3074777,0.1383698,0.5999368,0.0,1.390485,0.0,1.390485,1.390485,0.517588,-0.0,12.8,22.070747,21.666666,21.666666,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.12207547,10.498333930969238,1.281589031011464,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.17424491,1.1297449,0.33710596,0.66924554,0.0,0.0,0.0,0.29839122,0.1383698,0.5923864,0.0,1.1297449,0.0,0.17424488,0.17424488,0.17424491,-0.0,12.2,20.7108,21.666666,21.666666,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.20421791,10.49832534790039,2.1439460690962733,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.17074957,1.1262496,0.2961023,0.676972,0.0,0.0,0.0,0.26291,0.1383698,0.60108525,0.0,1.1262496,0.0,0.17074955,0.17074955,0.17074957,-0.0,12.2,20.031887,22.125,22.125,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.6061575,0.0,0.0,1.1856202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.2862175,10.498316764831543,3.0048020909725324,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,2.6061575,0.0,0.16918555,2.3103056,0.56551844,1.3025082,0.0,0.0,0.0,0.2447808,0.1383698,0.5637818,0.0,2.3103056,0.0,1.3548056,1.3548056,0.16918555,-0.0,12.2,22.300077,22.777779,22.777779,2.0
resstock-amy2018-2021-release-1-66099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.3680745,10.498308181762695,3.8641596033100427,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,0.0,0.0,0.16802044,1.1235205,0.23644488,0.67396754,0.0,0.0,0.0,0.21045,0.1383698,0.59987116,0.0,1.1235205,0.0,0.16802049,0.16802049,0.16802044,-0.0,12.2,20.580515,22.777779,22.777779,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.735837,0.0,0.0,1.2446153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555,0.9555,0.0,0.44978917,10.498299598693848,4.7220214256441295,-0.0,0.9555,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,2.735837,0.0,0.16702628,2.3671417,0.49816495,1.4360199,0.0,0.0,0.0,0.21045,0.1383698,0.6066472,0.0,2.3671417,0.0,1.4116417,1.4116417,0.16702628,-0.0,12.2,22.225891,22.777779,22.777779,2.0
