cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
5.896682,0.35593018,0.0,8.039234,8.562554,0.0,0.0,0.0,0.27121124,0.27121124,0.0,5.896682,0.0,0.0,0.0,0.26220647,15.566654,0.53341764,12.362132,11.96219852566719,18.991345362272114,2.6278286597225815,3.973716167965904,11.96219852566719,0.0,11.544251,12.571329,34.185154,35.212227,12.362132,-1.0270759
4.49662,0.27809933,0.0,8.270418,8.777762,0.0,0.0,0.0,0.08840537,0.08840537,0.0,4.49662,0.0,0.0,0.0,0.2003324,9.539368,0.28873777,13.103703,12.418761104345322,14.342542071826756,1.9845746741630137,3.001008616061881,12.418761104345322,0.0,9.627687,10.679133,32.98165,34.033096,13.103703,-1.0514461
4.0105247,0.30006933,0.0,8.079299,8.640844,0.0,0.0,0.0,0.16001047,0.16001047,0.0,4.0105247,0.0,0.0,0.0,0.17765251,14.189903,0.337663,14.906975,14.537692427635193,19.728383572772145,2.7298124827211723,4.1279327881056815,14.537692427635193,0.0,10.997221,11.826584,28.870815,29.70018,14.906975,-0.8293623
3.7896757,0.30970404,0.0,10.390988,11.018717,0.0,0.0,0.0,0.29484075,0.29484075,0.0,3.7896757,0.0,0.0,0.0,0.17651126,13.49373,0.47135198,12.045192,11.91517998278141,17.577987145632505,2.432262535672635,3.6779876020736992,11.91517998278141,0.0,10.895538,11.630093,18.654995,19.389551,12.045192,-0.73455644
3.763124,0.30558667,0.0,2.9784703,3.1681092,0.0,0.0,0.0,0.31765667,0.31765667,0.0,3.763124,0.0,0.0,0.0,0.10233995,12.017826,0.41999662,11.467509,11.434477671980858,16.750155868008733,2.317715697805397,3.504773598862812,11.434477671980858,0.0,8.966249,9.622522,19.27116,19.927435,11.467509,-0.6562739
3.2251554,0.2387137,0.0,3.9903684,4.201625,0.0,0.0,0.0,0.122099444,0.122099444,0.0,3.2251554,0.0,0.0,0.0,0.17932826,11.810916,0.3014277,12.58153,12.551852121949196,16.937841720879078,2.343685723375529,3.544044667389244,12.551852121949196,0.0,9.051252,9.441743,19.03236,19.42285,12.58153,-0.3904905
3.2177513,0.215812,0.0,1.3579642,1.4569623,0.0,0.0,0.0,0.4477175,0.4477175,0.0,3.2177513,0.0,0.0,0.0,0.06822628,10.316851,0.51594377,11.146676,11.566465958952904,13.727170530706644,1.8994258157908916,2.8722493327222764,11.566465958952904,0.0,10.334771,10.578511,25.993809,26.237549,11.146676,-0.2437394
4.3600745,0.27320454,0.0,5.2144523,5.5075345,0.0,0.0,0.0,0.22185595,0.22185595,0.0,4.3600745,0.0,0.0,0.0,0.14559732,14.666823,0.36745328,15.158637,15.581075221300125,18.286716256290674,2.5303292649332434,3.826280716340989,15.581075221300125,0.0,13.932335,14.004956,21.188997,21.261618,15.158637,-0.07262098
3.811317,0.23836184,0.0,7.0607057,7.5215845,0.0,0.0,0.0,0.086898535,0.086898535,0.0,3.811317,0.0,0.0,0.0,0.09607575,12.166504,0.1829743,17.733711,18.058973044157028,15.440365716349334,2.136480297311209,3.2307153488509357,18.058973044157028,0.0,16.619755,16.619755,26.39429,26.39429,17.733711,0.0
4.7575154,0.27378106,0.0,7.5010567,7.973126,0.0,0.0,0.0,-0.1784023,0.0,-0.1784023,4.7575154,0.0,0.0,0.0,0.39450732,12.196771,0.216105,17.83357,17.928950011730194,19.02818133868277,2.6329256162280217,3.9814236818347126,17.928950011730194,0.0,13.326918,13.326918,25.083038,25.083038,17.83357,0.0
